759387388,0ab7e3efacd56983f16503572d2b9915,204698,1,2022-01-11
759389094,0ab7e3efacd56983f16503572d2b9915,164179,1,2022-05-10
759392673,0ab7e3efacd56983f16503572d2b9915,95875,2,2021-07-15
759395095,0ab7e3efacd56983f16503572d2b9915,71530,5,2022-05-10
759400084,0ab7e3efacd56983f16503572d2b9915,8371,2,2022-05-10
759403417,0ab7e3efacd56983f16503572d2b9915,1200,4,2022-05-10
759433278,c9a47fd59b55967ceac07cac6d5f270c,692,1,2022-01-25
759436365,c9a47fd59b55967ceac07cac6d5f270c,194006,2,2021-08-10
759438609,c9a47fd59b55967ceac07cac6d5f270c,176105,2,2022-05-10
759440920,c9a47fd59b55967ceac07cac6d5f270c,183855,5,2022-05-10
759443230,c9a47fd59b55967ceac07cac6d5f270c,176351,4,2022-05-10
759446064,c9a47fd59b55967ceac07cac6d5f270c,191441,2,2022-05-10
759448097,c9a47fd59b55967ceac07cac6d5f270c,224266,1,2022-03-17
759449940,c9a47fd59b55967ceac07cac6d5f270c,182823,1,2022-05-10
759453451,c9a47fd59b55967ceac07cac6d5f270c,120807,2,2022-05-10
759457057,c9a47fd59b55967ceac07cac6d5f270c,195163,3,2022-05-10
759459249,c9a47fd59b55967ceac07cac6d5f270c,122906,2,2022-05-10
759461965,c9a47fd59b55967ceac07cac6d5f270c,194016,1,2022-02-08
759465273,c9a47fd59b55967ceac07cac6d5f270c,208939,4,2022-05-10
759468634,c9a47fd59b55967ceac07cac6d5f270c,122912,4,2022-05-10
759471311,35d3d5a52a7515c2ca6bb4d8e965149b,692,4,2022-05-09
759471312,35d3d5a52a7515c2ca6bb4d8e965149b,194006,3,2022-02-25
759471313,35d3d5a52a7515c2ca6bb4d8e965149b,176105,4,2021-08-10
759471314,35d3d5a52a7515c2ca6bb4d8e965149b,183855,1,2022-05-09
759471315,35d3d5a52a7515c2ca6bb4d8e965149b,176351,1,2021-06-08
759471316,35d3d5a52a7515c2ca6bb4d8e965149b,195165,3,2022-05-09
759471317,35d3d5a52a7515c2ca6bb4d8e965149b,191441,3,2021-10-18
759471318,35d3d5a52a7515c2ca6bb4d8e965149b,224266,1,2021-05-05
759471319,35d3d5a52a7515c2ca6bb4d8e965149b,207117,1,2021-11-26
759471320,35d3d5a52a7515c2ca6bb4d8e965149b,182823,1,2022-02-08
759471321,35d3d5a52a7515c2ca6bb4d8e965149b,220792,2,2022-05-09
759471322,35d3d5a52a7515c2ca6bb4d8e965149b,187541,3,2022-05-09
759471323,35d3d5a52a7515c2ca6bb4d8e965149b,185989,2,2021-09-21
759471324,35d3d5a52a7515c2ca6bb4d8e965149b,191489,3,2022-05-09
759471325,35d3d5a52a7515c2ca6bb4d8e965149b,188797,4,2021-07-14
759471326,35d3d5a52a7515c2ca6bb4d8e965149b,201749,2,2022-05-09
759471327,35d3d5a52a7515c2ca6bb4d8e965149b,210577,4,2021-08-20
759471328,35d3d5a52a7515c2ca6bb4d8e965149b,200838,3,2022-05-09
759471329,35d3d5a52a7515c2ca6bb4d8e965149b,184471,1,2021-08-17
759471330,35d3d5a52a7515c2ca6bb4d8e965149b,193952,3,2021-05-20
759471331,35d3d5a52a7515c2ca6bb4d8e965149b,192551,3,2022-05-09
759471332,35d3d5a52a7515c2ca6bb4d8e965149b,202934,2,2021-06-09
759471333,35d3d5a52a7515c2ca6bb4d8e965149b,176933,1,2022-05-09
759471334,35d3d5a52a7515c2ca6bb4d8e965149b,183611,2,2021-11-30
759471335,35d3d5a52a7515c2ca6bb4d8e965149b,190555,2,2022-05-10
759471336,35d3d5a52a7515c2ca6bb4d8e965149b,205303,2,2020-05-06
759471337,35d3d5a52a7515c2ca6bb4d8e965149b,207313,2,2022-05-10
759471338,35d3d5a52a7515c2ca6bb4d8e965149b,218537,2,2022-05-10
759471339,35d3d5a52a7515c2ca6bb4d8e965149b,210861,3,2021-06-25
759471340,35d3d5a52a7515c2ca6bb4d8e965149b,208703,3,2022-05-10
759471341,35d3d5a52a7515c2ca6bb4d8e965149b,6365,3,2021-06-08
759471342,35d3d5a52a7515c2ca6bb4d8e965149b,8644,3,2022-05-10
759471343,35d3d5a52a7515c2ca6bb4d8e965149b,164179,4,2022-05-10
759471344,35d3d5a52a7515c2ca6bb4d8e965149b,6934,2,2021-10-22
759471345,35d3d5a52a7515c2ca6bb4d8e965149b,204698,2,2021-03-08
759471346,35d3d5a52a7515c2ca6bb4d8e965149b,115713,3,2022-05-10
759471347,35d3d5a52a7515c2ca6bb4d8e965149b,2571,3,2022-05-10
759471348,35d3d5a52a7515c2ca6bb4d8e965149b,1240,3,2022-05-10
759471349,35d3d5a52a7515c2ca6bb4d8e965149b,109487,4,2022-01-14
759471350,35d3d5a52a7515c2ca6bb4d8e965149b,589,3,2022-05-10
759471351,35d3d5a52a7515c2ca6bb4d8e965149b,1200,3,2022-05-10
759471352,35d3d5a52a7515c2ca6bb4d8e965149b,79132,1,2022-05-10
759471353,35d3d5a52a7515c2ca6bb4d8e965149b,85414,1,2022-01-11
759471354,35d3d5a52a7515c2ca6bb4d8e965149b,135569,1,2022-05-10
759471355,35d3d5a52a7515c2ca6bb4d8e965149b,95875,2,2021-07-15
759471356,35d3d5a52a7515c2ca6bb4d8e965149b,34319,5,2022-05-10
759471357,35d3d5a52a7515c2ca6bb4d8e965149b,3986,4,2022-05-09
759471358,35d3d5a52a7515c2ca6bb4d8e965149b,71530,3,2022-02-25
759471359,35d3d5a52a7515c2ca6bb4d8e965149b,173291,4,2021-08-10
759471360,35d3d5a52a7515c2ca6bb4d8e965149b,8371,1,2022-05-09
759471361,35d3d5a52a7515c2ca6bb4d8e965149b,68791,1,2021-06-08
759471362,35d3d5a52a7515c2ca6bb4d8e965149b,61350,3,2022-05-09
759471363,35d3d5a52a7515c2ca6bb4d8e965149b,208,3,2021-10-18
759471364,35d3d5a52a7515c2ca6bb4d8e965149b,72378,1,2021-05-05
759471365,35d3d5a52a7515c2ca6bb4d8e965149b,6264,1,2021-11-26
759471366,35d3d5a52a7515c2ca6bb4d8e965149b,1876,1,2022-02-08
759471367,35d3d5a52a7515c2ca6bb4d8e965149b,3354,2,2022-05-09
759471368,35d3d5a52a7515c2ca6bb4d8e965149b,103306,3,2022-05-09
759471369,35d3d5a52a7515c2ca6bb4d8e965149b,77795,2,2021-09-21
759471370,35d3d5a52a7515c2ca6bb4d8e965149b,71135,3,2022-05-09
759471371,35d3d5a52a7515c2ca6bb4d8e965149b,169864,4,2021-07-14
759471372,35d3d5a52a7515c2ca6bb4d8e965149b,169984,2,2022-05-09
759471373,35d3d5a52a7515c2ca6bb4d8e965149b,94864,4,2021-08-20
759471374,35d3d5a52a7515c2ca6bb4d8e965149b,101864,3,2022-05-09
759471375,35d3d5a52a7515c2ca6bb4d8e965149b,166635,1,2021-08-17
759471376,35d3d5a52a7515c2ca6bb4d8e965149b,134130,3,2021-05-20
759471377,35d3d5a52a7515c2ca6bb4d8e965149b,1584,3,2022-05-09
759471378,35d3d5a52a7515c2ca6bb4d8e965149b,6303,2,2021-06-09
759471379,35d3d5a52a7515c2ca6bb4d8e965149b,1301,1,2022-05-09
759471380,35d3d5a52a7515c2ca6bb4d8e965149b,1253,2,2021-11-30
759471381,35d3d5a52a7515c2ca6bb4d8e965149b,2662,2,2022-05-10
759471382,35d3d5a52a7515c2ca6bb4d8e965149b,4813,2,2020-05-06
759471383,35d3d5a52a7515c2ca6bb4d8e965149b,7481,4,2022-05-09
759471384,35d3d5a52a7515c2ca6bb4d8e965149b,1127,3,2022-02-25
759471385,35d3d5a52a7515c2ca6bb4d8e965149b,3471,4,2021-08-10
759471386,35d3d5a52a7515c2ca6bb4d8e965149b,1097,1,2022-05-09
759471387,35d3d5a52a7515c2ca6bb4d8e965149b,1,1,2021-06-08
759471388,35d3d5a52a7515c2ca6bb4d8e965149b,3114,3,2022-05-09
759471389,35d3d5a52a7515c2ca6bb4d8e965149b,78499,3,2021-10-18
759471390,35d3d5a52a7515c2ca6bb4d8e965149b,201588,1,2021-05-05
759471391,35d3d5a52a7515c2ca6bb4d8e965149b,208939,1,2021-11-26
759471392,35d3d5a52a7515c2ca6bb4d8e965149b,196417,1,2022-02-08
759471393,35d3d5a52a7515c2ca6bb4d8e965149b,194016,4,2022-05-09
759471394,35d3d5a52a7515c2ca6bb4d8e965149b,195163,3,2022-02-25
759471395,35d3d5a52a7515c2ca6bb4d8e965149b,206959,4,2021-08-10
759471396,35d3d5a52a7515c2ca6bb4d8e965149b,205661,1,2022-05-09
759471397,35d3d5a52a7515c2ca6bb4d8e965149b,122906,1,2021-06-08
759471398,35d3d5a52a7515c2ca6bb4d8e965149b,122926,3,2022-05-09
759471399,35d3d5a52a7515c2ca6bb4d8e965149b,201773,3,2021-10-18
759471400,35d3d5a52a7515c2ca6bb4d8e965149b,122912,1,2021-05-05
759471401,35d3d5a52a7515c2ca6bb4d8e965149b,122914,1,2021-11-26
759471402,35d3d5a52a7515c2ca6bb4d8e965149b,122916,1,2022-02-08
759471403,35d3d5a52a7515c2ca6bb4d8e965149b,195159,2,2022-05-09
759471404,35d3d5a52a7515c2ca6bb4d8e965149b,225173,4,2022-05-09
759471405,35d3d5a52a7515c2ca6bb4d8e965149b,205441,3,2022-02-25
759471406,35d3d5a52a7515c2ca6bb4d8e965149b,202439,4,2021-08-10
759471407,35d3d5a52a7515c2ca6bb4d8e965149b,177593,1,2022-05-09
759471408,35d3d5a52a7515c2ca6bb4d8e965149b,189713,1,2021-06-08
759471409,35d3d5a52a7515c2ca6bb4d8e965149b,205156,3,2022-05-09
759471410,35d3d5a52a7515c2ca6bb4d8e965149b,148667,3,2021-10-18
759471411,35d3d5a52a7515c2ca6bb4d8e965149b,187531,1,2021-05-05
759471412,35d3d5a52a7515c2ca6bb4d8e965149b,120807,1,2021-11-26
759471413,54bfe88b57d8a3caea2637e62d182cf7,692,1,2022-02-08
759471414,54bfe88b57d8a3caea2637e62d182cf7,194006,2,2022-05-09
759471415,54bfe88b57d8a3caea2637e62d182cf7,176105,3,2022-05-09
759471416,54bfe88b57d8a3caea2637e62d182cf7,183855,2,2021-09-21
759471417,54bfe88b57d8a3caea2637e62d182cf7,176351,3,2022-05-09
759471418,54bfe88b57d8a3caea2637e62d182cf7,195165,4,2021-07-14
759471419,54bfe88b57d8a3caea2637e62d182cf7,191441,4,2022-05-09
759471420,54bfe88b57d8a3caea2637e62d182cf7,224266,3,2022-02-25
759471421,54bfe88b57d8a3caea2637e62d182cf7,207117,4,2021-08-10
759471422,54bfe88b57d8a3caea2637e62d182cf7,182823,1,2022-05-09
759471423,54bfe88b57d8a3caea2637e62d182cf7,220792,1,2021-06-08
759471424,54bfe88b57d8a3caea2637e62d182cf7,187541,3,2022-05-09
759471425,54bfe88b57d8a3caea2637e62d182cf7,185989,3,2021-10-18
759471426,54bfe88b57d8a3caea2637e62d182cf7,191489,1,2021-05-05
759471427,54bfe88b57d8a3caea2637e62d182cf7,188797,1,2021-11-26
759471428,54bfe88b57d8a3caea2637e62d182cf7,201749,1,2022-02-08
759471429,54bfe88b57d8a3caea2637e62d182cf7,210577,2,2022-05-09
759471430,54bfe88b57d8a3caea2637e62d182cf7,200838,3,2022-05-09
759471431,54bfe88b57d8a3caea2637e62d182cf7,184471,2,2021-09-21
759471432,54bfe88b57d8a3caea2637e62d182cf7,193952,3,2022-05-09
759471433,54bfe88b57d8a3caea2637e62d182cf7,192551,4,2021-07-14
759471434,54bfe88b57d8a3caea2637e62d182cf7,202934,4,2022-05-09
759471435,54bfe88b57d8a3caea2637e62d182cf7,176933,3,2022-02-25
759471436,54bfe88b57d8a3caea2637e62d182cf7,183611,4,2021-08-10
759471437,54bfe88b57d8a3caea2637e62d182cf7,190555,1,2022-05-09
759471438,54bfe88b57d8a3caea2637e62d182cf7,205303,1,2021-06-08
759471439,54bfe88b57d8a3caea2637e62d182cf7,207313,3,2022-05-09
759471440,54bfe88b57d8a3caea2637e62d182cf7,218537,3,2021-10-18
759471441,54bfe88b57d8a3caea2637e62d182cf7,210861,1,2021-05-05
759471442,54bfe88b57d8a3caea2637e62d182cf7,208703,1,2021-11-26
759471443,54bfe88b57d8a3caea2637e62d182cf7,6365,1,2022-02-08
759471444,54bfe88b57d8a3caea2637e62d182cf7,8644,2,2022-05-09
759471445,54bfe88b57d8a3caea2637e62d182cf7,164179,3,2022-05-09
759471446,54bfe88b57d8a3caea2637e62d182cf7,6934,2,2021-09-21
759471447,54bfe88b57d8a3caea2637e62d182cf7,204698,3,2022-05-09
759471448,54bfe88b57d8a3caea2637e62d182cf7,115713,4,2022-05-09
759471449,54bfe88b57d8a3caea2637e62d182cf7,2571,3,2022-02-25
759471450,54bfe88b57d8a3caea2637e62d182cf7,1240,4,2021-08-10
759471451,54bfe88b57d8a3caea2637e62d182cf7,109487,1,2022-05-09
759471452,54bfe88b57d8a3caea2637e62d182cf7,589,1,2021-06-08
759471453,54bfe88b57d8a3caea2637e62d182cf7,1200,3,2022-05-09
759471454,54bfe88b57d8a3caea2637e62d182cf7,79132,3,2021-10-18
759471455,54bfe88b57d8a3caea2637e62d182cf7,85414,1,2021-05-05
759471456,54bfe88b57d8a3caea2637e62d182cf7,135569,1,2021-11-26
759471457,54bfe88b57d8a3caea2637e62d182cf7,95875,1,2022-02-08
759471458,54bfe88b57d8a3caea2637e62d182cf7,34319,2,2022-05-09
759471459,54bfe88b57d8a3caea2637e62d182cf7,3986,4,2022-05-09
759471460,54bfe88b57d8a3caea2637e62d182cf7,71530,3,2022-02-25
759471461,54bfe88b57d8a3caea2637e62d182cf7,173291,4,2021-08-10
759471462,54bfe88b57d8a3caea2637e62d182cf7,8371,1,2022-05-09
759471463,54bfe88b57d8a3caea2637e62d182cf7,68791,1,2021-06-08
759471464,54bfe88b57d8a3caea2637e62d182cf7,61350,3,2022-05-09
759471465,54bfe88b57d8a3caea2637e62d182cf7,208,3,2021-10-18
759471466,54bfe88b57d8a3caea2637e62d182cf7,72378,1,2021-05-05
759471467,54bfe88b57d8a3caea2637e62d182cf7,6264,4,2022-05-09
759471468,54bfe88b57d8a3caea2637e62d182cf7,1876,3,2022-02-25
759471469,54bfe88b57d8a3caea2637e62d182cf7,3354,4,2021-08-10
759471470,54bfe88b57d8a3caea2637e62d182cf7,103306,1,2022-05-09
759471471,54bfe88b57d8a3caea2637e62d182cf7,77795,1,2021-06-08
759471472,54bfe88b57d8a3caea2637e62d182cf7,71135,3,2022-05-09
759471473,54bfe88b57d8a3caea2637e62d182cf7,169864,3,2021-10-18
759471474,54bfe88b57d8a3caea2637e62d182cf7,169984,1,2021-05-05
759471475,54bfe88b57d8a3caea2637e62d182cf7,94864,1,2021-11-26
759471476,54bfe88b57d8a3caea2637e62d182cf7,101864,1,2022-02-08
759471477,54bfe88b57d8a3caea2637e62d182cf7,166635,2,2022-05-09
759471478,54bfe88b57d8a3caea2637e62d182cf7,134130,4,2022-05-09
759471479,54bfe88b57d8a3caea2637e62d182cf7,1584,3,2022-02-25
759471480,54bfe88b57d8a3caea2637e62d182cf7,6303,4,2021-08-10
759471481,54bfe88b57d8a3caea2637e62d182cf7,1301,1,2022-05-09
759471482,54bfe88b57d8a3caea2637e62d182cf7,1253,1,2021-06-08
759471483,54bfe88b57d8a3caea2637e62d182cf7,2662,3,2022-05-09
759471484,54bfe88b57d8a3caea2637e62d182cf7,4813,3,2021-10-18
759471485,54bfe88b57d8a3caea2637e62d182cf7,7481,1,2021-05-05
759471486,54bfe88b57d8a3caea2637e62d182cf7,1127,1,2021-11-26
759471487,54bfe88b57d8a3caea2637e62d182cf7,3471,1,2022-02-08
759471488,54bfe88b57d8a3caea2637e62d182cf7,1097,2,2022-05-09
759471489,54bfe88b57d8a3caea2637e62d182cf7,1,3,2022-05-09
759471490,54bfe88b57d8a3caea2637e62d182cf7,3114,2,2021-09-21
759471491,54bfe88b57d8a3caea2637e62d182cf7,78499,3,2022-05-09
759471492,54bfe88b57d8a3caea2637e62d182cf7,201588,4,2021-07-14
759471493,54bfe88b57d8a3caea2637e62d182cf7,208939,2,2022-05-09
759471494,54bfe88b57d8a3caea2637e62d182cf7,196417,4,2021-08-20
759471495,54bfe88b57d8a3caea2637e62d182cf7,194016,3,2022-05-09
759471496,54bfe88b57d8a3caea2637e62d182cf7,195163,1,2021-08-17
759471497,54bfe88b57d8a3caea2637e62d182cf7,206959,3,2021-05-20
759471498,54bfe88b57d8a3caea2637e62d182cf7,205661,3,2022-05-09
759471499,54bfe88b57d8a3caea2637e62d182cf7,122906,2,2021-06-09
759471500,54bfe88b57d8a3caea2637e62d182cf7,122926,1,2022-05-09
759471501,54bfe88b57d8a3caea2637e62d182cf7,201773,2,2021-11-30
759471502,54bfe88b57d8a3caea2637e62d182cf7,122912,2,2022-05-10
759471503,54bfe88b57d8a3caea2637e62d182cf7,122914,2,2020-05-06
759471504,54bfe88b57d8a3caea2637e62d182cf7,122916,2,2022-05-10
759471505,54bfe88b57d8a3caea2637e62d182cf7,195159,2,2022-05-10
759471506,54bfe88b57d8a3caea2637e62d182cf7,225173,3,2021-06-25
759471507,54bfe88b57d8a3caea2637e62d182cf7,205441,3,2022-05-10
759471508,54bfe88b57d8a3caea2637e62d182cf7,202439,3,2021-06-08
759471509,54bfe88b57d8a3caea2637e62d182cf7,177593,3,2022-05-10
759471510,54bfe88b57d8a3caea2637e62d182cf7,189713,4,2022-05-10
759471511,54bfe88b57d8a3caea2637e62d182cf7,205156,2,2021-10-22
759471512,54bfe88b57d8a3caea2637e62d182cf7,148667,2,2021-03-08
759471513,54bfe88b57d8a3caea2637e62d182cf7,187531,3,2022-05-10
759471514,54bfe88b57d8a3caea2637e62d182cf7,120807,3,2022-05-10
759471515,18cbf971bdf17336056674bb8fad7ea2,692,3,2022-05-10
759471516,18cbf971bdf17336056674bb8fad7ea2,194006,4,2022-05-09
759471517,18cbf971bdf17336056674bb8fad7ea2,176105,3,2022-02-25
759471518,18cbf971bdf17336056674bb8fad7ea2,183855,4,2021-08-10
759471519,18cbf971bdf17336056674bb8fad7ea2,176351,1,2022-05-09
759471520,18cbf971bdf17336056674bb8fad7ea2,195165,1,2021-06-08
759471521,18cbf971bdf17336056674bb8fad7ea2,191441,3,2022-05-09
759471522,18cbf971bdf17336056674bb8fad7ea2,224266,3,2021-10-18
759471523,18cbf971bdf17336056674bb8fad7ea2,207117,1,2021-05-05
759471524,18cbf971bdf17336056674bb8fad7ea2,182823,1,2021-11-26
759471525,18cbf971bdf17336056674bb8fad7ea2,220792,1,2022-02-08
759471526,18cbf971bdf17336056674bb8fad7ea2,187541,2,2022-05-09
759471527,18cbf971bdf17336056674bb8fad7ea2,185989,3,2022-05-09
759471528,18cbf971bdf17336056674bb8fad7ea2,191489,2,2021-09-21
759471529,18cbf971bdf17336056674bb8fad7ea2,188797,3,2022-05-09
759471530,18cbf971bdf17336056674bb8fad7ea2,201749,4,2021-07-14
759471531,18cbf971bdf17336056674bb8fad7ea2,210577,4,2022-05-09
759471532,18cbf971bdf17336056674bb8fad7ea2,200838,3,2022-02-25
759471533,18cbf971bdf17336056674bb8fad7ea2,184471,4,2021-08-10
759471534,18cbf971bdf17336056674bb8fad7ea2,193952,1,2022-05-09
759471535,18cbf971bdf17336056674bb8fad7ea2,192551,1,2021-06-08
759471536,18cbf971bdf17336056674bb8fad7ea2,202934,3,2022-05-09
759471537,c2d5cf3b2148878e17d29a73efa4a493,176933,3,2021-10-18
759471538,c2d5cf3b2148878e17d29a73efa4a493,183611,1,2021-05-05
759471539,c2d5cf3b2148878e17d29a73efa4a493,190555,1,2021-11-26
759471540,c2d5cf3b2148878e17d29a73efa4a493,205303,1,2022-02-08
759471541,c2d5cf3b2148878e17d29a73efa4a493,207313,2,2022-05-09
759471542,c2d5cf3b2148878e17d29a73efa4a493,218537,3,2022-05-09
759471543,c2d5cf3b2148878e17d29a73efa4a493,210861,2,2021-09-21
759471544,c2d5cf3b2148878e17d29a73efa4a493,208703,3,2022-05-09
759471545,c2d5cf3b2148878e17d29a73efa4a493,6365,4,2021-07-14
759471546,c2d5cf3b2148878e17d29a73efa4a493,8644,2,2022-05-09
759471547,c2d5cf3b2148878e17d29a73efa4a493,164179,4,2021-08-20
759471548,c2d5cf3b2148878e17d29a73efa4a493,6934,3,2022-05-09
759471549,c2d5cf3b2148878e17d29a73efa4a493,204698,1,2021-08-17
759471550,c2d5cf3b2148878e17d29a73efa4a493,115713,3,2021-05-20
759471551,c2d5cf3b2148878e17d29a73efa4a493,2571,3,2022-05-09
759471552,c2d5cf3b2148878e17d29a73efa4a493,1240,2,2021-06-09
759471553,c2d5cf3b2148878e17d29a73efa4a493,109487,1,2022-05-09
759471554,c2d5cf3b2148878e17d29a73efa4a493,589,2,2021-11-30
759471555,c2d5cf3b2148878e17d29a73efa4a493,1200,2,2022-05-10
759471556,c2d5cf3b2148878e17d29a73efa4a493,79132,2,2020-05-06
759471557,c2d5cf3b2148878e17d29a73efa4a493,85414,2,2022-05-10
759471558,c2d5cf3b2148878e17d29a73efa4a493,135569,2,2022-05-10
759471559,c2d5cf3b2148878e17d29a73efa4a493,95875,3,2021-06-25
759471560,c2d5cf3b2148878e17d29a73efa4a493,34319,3,2022-05-10
759471561,c2d5cf3b2148878e17d29a73efa4a493,3986,3,2021-06-08
759471562,c2d5cf3b2148878e17d29a73efa4a493,71530,3,2022-05-10
759471563,c2d5cf3b2148878e17d29a73efa4a493,173291,4,2022-05-10
759471564,c2d5cf3b2148878e17d29a73efa4a493,8371,2,2021-10-22
759471565,c2d5cf3b2148878e17d29a73efa4a493,68791,2,2021-03-08
759471566,c2d5cf3b2148878e17d29a73efa4a493,61350,3,2022-05-10
759471567,c2d5cf3b2148878e17d29a73efa4a493,208,3,2022-05-10
759471568,c2d5cf3b2148878e17d29a73efa4a493,72378,3,2022-05-10
759471569,18cbf971bdf17336056674bb8fad7ea2,6264,4,2022-01-14
759471570,18cbf971bdf17336056674bb8fad7ea2,1876,3,2022-05-10
759471571,18cbf971bdf17336056674bb8fad7ea2,3354,3,2022-05-10
759471572,18cbf971bdf17336056674bb8fad7ea2,103306,1,2022-05-10
759471573,18cbf971bdf17336056674bb8fad7ea2,77795,1,2022-01-11
759471574,18cbf971bdf17336056674bb8fad7ea2,71135,1,2022-05-10
759471575,18cbf971bdf17336056674bb8fad7ea2,169864,2,2021-07-15
759471576,18cbf971bdf17336056674bb8fad7ea2,169984,5,2022-05-10
759471577,18cbf971bdf17336056674bb8fad7ea2,94864,4,2022-05-09
759471578,18cbf971bdf17336056674bb8fad7ea2,101864,3,2022-02-25
759471579,18cbf971bdf17336056674bb8fad7ea2,166635,4,2021-08-10
759471580,18cbf971bdf17336056674bb8fad7ea2,134130,1,2022-05-09
759471581,18cbf971bdf17336056674bb8fad7ea2,1584,1,2021-06-08
759471582,18cbf971bdf17336056674bb8fad7ea2,6303,3,2022-05-09
759471583,18cbf971bdf17336056674bb8fad7ea2,1301,3,2021-10-18
759471584,18cbf971bdf17336056674bb8fad7ea2,1253,1,2021-05-05
759471585,18cbf971bdf17336056674bb8fad7ea2,2662,1,2021-11-26
759471586,18cbf971bdf17336056674bb8fad7ea2,4813,1,2022-02-08
759471587,18cbf971bdf17336056674bb8fad7ea2,7481,2,2022-05-09
759471588,18cbf971bdf17336056674bb8fad7ea2,1127,3,2022-05-09
759471589,18cbf971bdf17336056674bb8fad7ea2,3471,2,2021-09-21
759471590,18cbf971bdf17336056674bb8fad7ea2,1097,3,2022-05-09
759471591,18cbf971bdf17336056674bb8fad7ea2,1,4,2021-07-14
759471592,18cbf971bdf17336056674bb8fad7ea2,3114,2,2022-05-09
759471593,18cbf971bdf17336056674bb8fad7ea2,78499,4,2021-08-20
759471594,18cbf971bdf17336056674bb8fad7ea2,201588,3,2022-05-09
759471595,18cbf971bdf17336056674bb8fad7ea2,208939,1,2021-08-17
759471596,18cbf971bdf17336056674bb8fad7ea2,196417,3,2021-05-20
759471597,18cbf971bdf17336056674bb8fad7ea2,194016,3,2022-05-09
759471598,18cbf971bdf17336056674bb8fad7ea2,195163,2,2021-06-09
759471599,18cbf971bdf17336056674bb8fad7ea2,206959,1,2022-05-09
759471600,18cbf971bdf17336056674bb8fad7ea2,205661,2,2021-11-30
759471601,18cbf971bdf17336056674bb8fad7ea2,122906,2,2022-05-10
759471602,18cbf971bdf17336056674bb8fad7ea2,122926,2,2020-05-06
759471603,18cbf971bdf17336056674bb8fad7ea2,201773,2,2022-05-10
759471604,18cbf971bdf17336056674bb8fad7ea2,122912,2,2022-05-10
759471605,18cbf971bdf17336056674bb8fad7ea2,122914,3,2021-06-25
